2026-07-08 20:53:31 procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
2026-07-08 20:53:31  r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
2026-07-09 03:03:32  0  0      0 2481156   2104 795284    0    0     0     1  568  656  2  1 97  0  0
2026-07-09 03:03:37  0  0      0 2481100   2104 795320    0    0     0     4  550  614  2  0 97  0  0
2026-07-09 03:03:42  0  0      0 2481044   2104 795364    0    0     0    65  486  576  2  0 98  0  0
2026-07-09 03:03:47  0  0      0 2481184   2104 795416    0    0     0     0  562  647  2  1 97  0  0
2026-07-09 03:03:52  0  0      0 2481128   2104 795464    0    0     0     5  566  666  2  1 97  0  0
2026-07-09 03:03:57  0  0      0 2481100   2104 795500    0    0     0     1  562  632  2  1 97  0  0
2026-07-09 03:04:02  0  0      0 2479340   2104 795544    0    0     0     1  549  639  2  1 98  0  0
2026-07-09 03:04:07  0  0      0 2481004   2104 795596    0    0     0     0  590  678  2  1 97  0  0
2026-07-09 03:04:12  0  0      0 2480948   2104 795640    0    0     0    57  548  637  2  0 98  0  0
2026-07-09 03:04:17  0  0      0 2480948   2104 795688    0    0     0     0  572  666  2  0 97  0  0
2026-07-09 03:04:22  0  0      0 2480892   2104 795724    0    0     0     1  551  616  2  1 97  0  0
2026-07-09 03:04:27  0  0      0 2480864   2104 795772    0    0     0     0  479  577  2  1 98  0  0
2026-07-09 03:04:32 procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
2026-07-09 03:04:32  r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
2026-07-09 03:04:32  0  0      0 2480780   2104 795820    0    0     0     2  573  656  2  1 97  0  0
2026-07-09 03:04:37  0  0      0 2480752   2104 795856    0    0     0    50  547  628  2  1 97  0  0
2026-07-09 03:04:42  0  0      0 2474584   2104 802608    0    0     0     0  538  608  2  1 97  0  0
2026-07-09 03:04:47  0  0      0 2474640   2104 802656    0    0     0     0  471  562  2  0 98  0  0
2026-07-09 03:04:52  0  0      0 2474668   2104 802704    0    0     0     9  570  663  2  1 97  0  0
2026-07-09 03:04:57  0  0      0 2474668   2104 802736    0    0     0     0  537  633  2  1 98  0  0
2026-07-09 03:05:02  0  0      0 2473840   2104 802800    0    0     0     0  626  716  2  1 97  0  0
2026-07-09 03:05:07  0  0      0 2473712   2104 802840    0    0     0    57  571  648  2  1 98  0  0
2026-07-09 03:05:12  0  0      0 2473684   2104 802884    0    0     0     0  460  544  1  0 98  0  0
2026-07-09 03:05:17  0  0      0 2473628   2104 802932    0    0     0     0  544  615  2  1 97  0  0
2026-07-09 03:05:22  0  0      0 2473628   2104 802968    0    0     0     3  530  596  2  1 97  0  0
2026-07-09 03:05:27  0  0      0 2473628   2104 803016    0    0     0     0  538  582  2  1 98  0  0
2026-07-09 03:05:32  0  0      0 2473600   2104 803064    0    0     0     0  467  544  2  1 98  0  0
2026-07-09 03:05:37  0  0      0 2473628   2104 803112    0    0     0     2  556  625  2  1 97  0  0
2026-07-09 03:05:42  0  0      0 2473600   2104 803148    0    0     0    59  527  599  2  1 97  0  0
2026-07-09 03:05:47  0  0      0 2473656   2104 803208    0    0     0     0  540  609  2  0 98  0  0
2026-07-09 03:05:52  0  0      0 2473600   2104 803244    0    0     0     4  539  587  2  1 98  0  0
2026-07-09 03:05:57  0  0      0 2473628   2104 803292    0    0     0     0  478  573  1  1 98  0  0
2026-07-09 03:06:02  0  0      0 2472548   2104 803340    0    0     0     0  591  657  2  1 97  0  0
2026-07-09 03:06:07  0  0      0 2473140   2104 803376    0    0     0     0  558  644  2  1 97  0  0
2026-07-09 03:06:12  0  0      0 2473140   2104 803424    0    0     0    55  561  627  2  0 98  0  0
2026-07-09 03:06:17 procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
2026-07-09 03:06:17  r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
2026-07-09 03:06:17  0  0      0 2473140   2104 803472    0    0     0     1  480  571  2  0 98  0  0
2026-07-09 03:06:22  0  0      0 2473112   2104 803520    0    0     0     1  562  647  2  1 97  0  0
2026-07-09 03:06:27  0  0      0 2473112   2104 803572    0    0     0     0  546  632  2  0 98  0  0
2026-07-09 03:06:32  0  0      0 2488044   2104 788724    0    0     0     0  565  647  2  1 97  0  0
2026-07-09 03:06:37  0  0      0 2488016   2104 788756    0    0     0     5  554  628  2  0 98  0  0
2026-07-09 03:06:42  0  0      0 2487960   2104 788804    0    0     0    58  481  587  1  1 98  0  0
2026-07-09 03:06:47  0  0      0 2487932   2104 788856    0    0     0     1  593  671  2  0 98  0  0
2026-07-09 03:06:52  0  0      0 2487876   2104 788904    0    0     0     5  555  642  2  1 98  0  0
2026-07-09 03:06:57  0  0      0 2487848   2104 788936    0    0     0     1  552  619  2  0 98  0  0
2026-07-09 03:07:02  0  0      0 2485852   2104 789016    0    0     0     0  581  661  2  1 97  0  0
2026-07-09 03:07:07  0  0      0 2487552   2104 789068    0    0     0     1  602  692  2  1 97  0  0
2026-07-09 03:07:12  0  0      0 2487496   2104 789116    0    0     0     0  539  622  2  1 98  0  0
2026-07-09 03:07:17  1  0      0 2487496   2104 789164    0    0     0    63  577  660  2  1 97  0  0
2026-07-09 03:07:22  0  0      0 2487440   2104 789200    0    0     0     1  546  618  2  1 98  0  0
2026-07-09 03:07:27  0  0      0 2487384   2104 789244    0    0     0     4  475  581  1  0 98  0  0
2026-07-09 03:07:32  0  0      0 2487356   2104 789296    0    0     0     0  570  659  2  1 97  0  0
2026-07-09 03:07:37  0  0      0 2487272   2104 789328    0    0     0     6  550  641  2  0 98  0  0
2026-07-09 03:07:42  0  0      0 2487188   2104 789376    0    0     0     0  552  620  2  0 98  0  0
2026-07-09 03:07:47  0  0      0 2487132   2104 789424    0    0     0    58  475  578  1  0 98  0  0
2026-07-09 03:07:52  0  0      0 2487328   2104 789472    0    0     0     1  568  664  2  1 98  0  0
2026-07-09 03:07:57  0  0      0 2487272   2104 789520    0    0     0    44  549  637  2  1 97  0  0
2026-07-09 03:08:02 procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
2026-07-09 03:08:02  r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
2026-07-09 03:08:02  0  0      0 2485352   2104 789568    0    0     0     0  627  717  2  1 97  0  0
2026-07-09 03:08:07  0  0      0 2487004   2104 789604    0    0     0     0  558  626  2  1 97  0  0
2026-07-09 03:08:12  0  0      0 2487088   2104 789652    0    0     0     0  474  582  1  0 98  0  0
2026-07-09 03:08:17  0  0      0 2487088   2104 789696    0    0     0     2  571  656  2  1 97  0  0
2026-07-09 03:08:22  0  0      0 2487060   2104 789732    0    0     0    62  574  670  2  1 98  0  0
2026-07-09 03:08:27  2  0      0 2487060   2104 789780    0    0     0    24  543  617  2  0 98  0  0
2026-07-09 03:08:32  0  0      0 2487004   2104 789828    0    0     0     2  444  540  1  0 98  0  0
2026-07-09 03:08:37  0  0      0 2486976   2104 789876    0    0     0     2  564  650  2  1 97  0  0
2026-07-09 03:08:42  0  0      0 2486864   2104 789924    0    0     0     0  548  631  2  1 98  0  0
2026-07-09 03:08:47  0  0      0 2486780   2104 789972    0    0     0     0  559  643  2  1 97  0  0
2026-07-09 03:08:52  0  0      0 2478548   2104 798108    0    0     0     1  545  604  2  1 97  0  0
2026-07-09 03:08:57  0  0      0 2478436   2104 798248    0    0     0    67  480  568  2  0 98  0  0
2026-07-09 03:09:02  0  0      0 2476616   2104 798292    0    0     0     1  613  687  2  1 97  0  0
2026-07-09 03:09:07  0  0      0 2478212   2104 798344    0    0     0     0  575  664  2  1 97  0  0
2026-07-09 03:09:12  0  0      0 2478212   2104 798380    0    0     0     0  574  671  2  1 97  0  0
2026-07-09 03:09:17  0  0      0 2478156   2104 798428    0    0     0     0  447  525  1  0 98  0  0
2026-07-09 03:09:22  0  0      0 2478156   2104 798476    0    0     0     0  580  661  2  1 97  0  0
2026-07-09 03:09:27  0  0      0 2477960   2104 798524    0    0     0    68  539  631  2  1 98  0  0
2026-07-09 03:09:32  0  0      0 2477904   2104 798572    0    0     0     1  573  667  2  1 98  0  0
2026-07-09 03:09:37  0  0      0 2478156   2104 798604    0    0     0     5  547  615  2  1 97  0  0
2026-07-09 03:09:42  0  0      0 2478100   2104 798656    0    0     0     0  474  574  2  0 98  0  0
2026-07-09 03:09:47 procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
2026-07-09 03:09:47  r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
2026-07-09 03:09:47  0  0      0 2478016   2104 798704    0    0     0     0  570  644  2  1 97  0  0
2026-07-09 03:09:52  0  0      0 2477960   2104 798740    0    0     0     0  554  648  2  0 98  0  0
2026-07-09 03:09:57  0  0      0 2477932   2104 798788    0    0     0     4  586  666  2  1 97  0  0
2026-07-09 03:10:02  0  0      0 2475892   2104 798812    0    0     0    62  503  575  2  1 98  0  0
2026-07-09 03:10:07  0  0      0 2477612   2104 798852    0    0     0     1  587  666  2  1 97  0  0
2026-07-09 03:10:12  0  0      0 2477584   2104 798900    0    0     0     1  548  632  2  1 97  0  0
2026-07-09 03:10:17  0  0      0 2477584   2104 798948    0    0     0     0  576  663  2  1 98  0  0
2026-07-09 03:10:22  0  0      0 2477784   2104 798980    0    0     0     0  553  613  2  1 98  0  0
2026-07-09 03:10:27  0  0      0 2477752   2104 799028    0    0     0     1  475  565  1  0 98  0  0
2026-07-09 03:10:32  0  0      0 2477696   2104 799076    0    0     0    55  566  650  2  1 98  0  0
2026-07-09 03:10:37  0  0      0 2477640   2104 799124    0    0     0     7  555  646  2  1 97  0  0
2026-07-09 03:10:42  0  0      0 2477584   2104 799160    0    0     0     0  569  652  2  1 97  0  0
2026-07-09 03:10:47  0  0      0 2477500   2104 799208    0    0     0     0  462  536  1  0 98  0  0
2026-07-09 03:10:52  0  0      0 2477472   2104 799256    0    0     0     0  565  649  2  0 98  0  0
2026-07-09 03:10:57  0  0      0 2477416   2104 799304    0    0     0     9  550  644  2  0 98  0  0
2026-07-09 03:11:02  0  0      0 2475436   2104 799336    0    0     0    59  634  714  2  1 97  0  0
2026-07-09 03:11:07  0  0      0 2477180   2104 799388    0    0     0     0  574  641  2  1 97  0  0
2026-07-09 03:11:12  0  0      0 2477152   2104 799436    0    0     0     1  467  552  2  0 98  0  0
2026-07-09 03:11:17  0  0      0 2477152   2104 799484    0    0     0     0  550  626  2  1 97  0  0
2026-07-09 03:11:22  0  0      0 2477152   2104 799532    0    0     0     0  544  626  2  1 97  0  0
2026-07-09 03:11:27  0  0      0 2477124   2104 799580    0    0     0    11  563  633  2  1 98  0  0
2026-07-09 03:11:32 procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
2026-07-09 03:11:32  r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
2026-07-09 03:11:32  0  0      0 2477068   2104 799616    0    0     0     0  450  532  1  1 98  0  0
2026-07-09 03:11:37  0  0      0 2477040   2104 799664    0    0     0    70  586  671  2  1 97  0  0
2026-07-09 03:11:42  1  0      0 2476984   2104 799696    0    0     0     1  538  628  2  1 98  0  0
2026-07-09 03:11:47  0  0      0 2471440   2104 806456    0    0     0     0  574  659  2  1 97  0  0
2026-07-09 03:11:52  0  0      0 2471412   2104 806488    0    0     0     0  549  617  2  1 98  0  0
2026-07-09 03:11:57  0  0      0 2471160   2104 806536    0    0     0     4  461  561  1  0 98  0  0
2026-07-09 03:12:02  0  0      0 2468404   2104 806608    0    0     0     0  653  695  3  1 96  0  0
2026-07-09 03:12:07  0  0      0 2469736   2104 806656    0    0     0     0  595  687  2  1 97  0  0
2026-07-09 03:12:12  0  0      0 2469708   2104 806704    0    0     0    62  578  661  2  1 97  0  0
2026-07-09 03:12:17  0  0      0 2469680   2104 806740    0    0     0     1  445  526  2  0 98  0  0
2026-07-09 03:12:22  0  0      0 2469680   2104 806788    0    0     0     0  576  662  2  1 97  0  0
2026-07-09 03:12:27  0  0      0 2469652   2104 806820    0    0     0     3  543  628  2  1 98  0  0
2026-07-09 03:12:32  0  0      0 2469568   2104 806884    0    0     0     0  573  662  2  1 97  0  0
2026-07-09 03:12:37  0  0      0 2469512   2104 806916    0    0     0     4  544  622  2  0 98  0  0
2026-07-09 03:12:42  0  0      0 2469428   2104 806968    0    0     0     2  488  591  1  0 98  0  0
2026-07-09 03:12:47  0  0      0 2469400   2104 807016    0    0     0    58  549  617  2  1 97  0  0
2026-07-09 03:12:52  0  0      0 2469372   2104 807064    0    0     0     1  540  619  2  1 97  0  0
2026-07-09 03:12:57  0  0      0 2469540   2104 807112    0    0     0    41  585  672  2  1 97  0  0
2026-07-09 03:13:02  0  0      0 2468740   2104 807148    0    0     0     0  477  545  2  1 98  0  0
2026-07-09 03:13:07  0  0      0 2469164   2104 807200    0    0     0     0  577  670  2  1 97  0  0
2026-07-09 03:13:12  0  0      0 2469164   2104 807248    0    0     0     1  552  642  2  0 98  0  0
2026-07-09 03:13:17 procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
2026-07-09 03:13:17  r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
2026-07-09 03:13:17  0  0      0 2469108   2104 807280    0    0     0     0  571  667  2  1 97  0  0
2026-07-09 03:13:22  0  0      0 2469108   2104 807332    0    0     0    64  558  626  2  1 97  0  0
2026-07-09 03:13:27  0  0      0 2469080   2104 807380    0    0     0     8  483  585  1  0 98  0  0
2026-07-09 03:13:32  0  0      0 2469108   2104 807428    0    0     0     0  577  666  2  1 97  0  0
2026-07-09 03:13:37  0  0      0 2483932   2104 792604    0    0     0     5  534  613  2  1 97  0  0
2026-07-09 03:13:42  0  0      0 2484128   2104 792652    0    0     0     0  572  660  2  1 97  0  0
2026-07-09 03:13:47  0  0      0 2484128   2104 792684    0    0     0     0  451  529  1  0 98  0  0
2026-07-09 03:13:52  0  0      0 2484100   2104 792732    0    0     0    56  590  673  2  1 97  0  0
2026-07-09 03:13:58  0  0      0 2484016   2104 792780    0    0     0     8  529  592  2  0 98  0  0
2026-07-09 03:14:02  0  0      0 2482008   2104 792820    0    0     0     0  626  707  2  1 97  0  0
2026-07-09 03:14:08  0  0      0 2483608   2104 792872    0    0     0     1  564  635  2  1 97  0  0
2026-07-09 03:14:13  0  0      0 2483636   2104 792920    0    0     0     0  465  558  1  0 98  0  0
2026-07-09 03:14:18  0  0      0 2483580   2104 792968    0    0     0     0  553  623  2  1 97  0  0
2026-07-09 03:14:23  0  0      0 2483552   2104 793016    0    0     0    58  533  611  2  0 97  0  0
2026-07-09 03:14:28  0  0      0 2483496   2104 793048    0    0     0     7  562  630  2  1 97  0  0
2026-07-09 03:14:33  0  0      0 2483468   2104 793100    0    0     0     2  437  505  1  0 98  0  0
2026-07-09 03:14:38  0  0      0 2483412   2104 793144    0    0     0     4  558  644  2  1 97  0  0
2026-07-09 03:14:43  0  0      0 2483356   2104 793192    0    0     0     0  545  629  2  0 98  0  0
2026-07-09 03:14:48  0  0      0 2483328   2104 793228    0    0     0     0  583  666  2  1 97  0  0
2026-07-09 03:14:53  0  0      0 2483244   2104 793276    0    0     0     0  554  627  2  1 98  0  0
2026-07-09 03:14:58  0  0      0 2483188   2104 793324    0    0     0    70  476  576  1  1 98  0  0
2026-07-09 03:15:03 procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
2026-07-09 03:15:03  r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
2026-07-09 03:15:03  0  0      0 2481240   2104 793368    0    0     0     1  582  659  2  1 97  0  0
2026-07-09 03:15:08  0  0      0 2483008   2104 793420    0    0     0     0  584  669  2  1 97  0  0
2026-07-09 03:15:13  0  0      0 2483232   2104 793452    0    0     0     0  572  655  2  1 97  0  0
2026-07-09 03:15:18  0  0      0 2483204   2104 793500    0    0     0     0  443  529  1  1 98  0  0
2026-07-09 03:15:23  0  0      0 2483176   2104 793552    0    0     0     0  579  661  2  1 97  0  0
2026-07-09 03:15:28  0  0      0 2483120   2104 793596    0    0     0    66  550  634  2  1 97  0  0
2026-07-09 03:15:33  0  0      0 2483092   2104 793644    0    0     0     3  578  658  2  1 97  0  0
2026-07-09 03:15:38  0  0      0 2483064   2104 793680    0    0     0     2  553  610  2  1 98  0  0
2026-07-09 03:15:43  0  0      0 2483008   2104 793732    0    0     0     0  488  589  2  0 98  0  0
2026-07-09 03:15:48  0  0      0 2482896   2104 793780    0    0     0    42  575  655  2  1 97  0  0
2026-07-09 03:15:53  0  0      0 2482868   2104 793828    0    0     0     0  558  651  2  1 97  0  0
2026-07-09 03:15:58  0  0      0 2474608   2104 802056    0    0     0     5  586  676  2  1 97  0  0
2026-07-09 03:16:03  0  0      0 2472572   2104 802104    0    0     0     0  494  570  2  1 98  0  0
2026-07-09 03:16:08  0  0      0 2474388   2104 802156    0    0     0     0  585  678  2  1 97  0  0
2026-07-09 03:16:13  0  0      0 2474556   2104 802204    0    0     0     0  554  645  2  1 98  0  0
2026-07-09 03:16:18  0  0      0 2474556   2104 802252    0    0     0     0  564  663  2  1 97  0  0
2026-07-09 03:16:23  0  0      0 2474528   2104 802288    0    0     0    58  536  606  2  1 98  0  0
